"","NOME","URL","PRECO"
"228","Studio Moderno Airbnb 021 Vidigal","https://www.airbnb.com.br/rooms/975287613637684141?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-27&check_out=2023-11-01&source_impression_id=p3_1697667962_wd1KIzSWYqg2dFYz&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$1.088"
"229","R.2 - Flat Completo Mediterrâneo Barra","https://www.airbnb.com.br/rooms/32984959?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-18&check_out=2023-10-23&source_impression_id=p3_1697667962_rvVUH1BDcE2RHt7O&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$1.363"
"230","Quarto Minimalista","https://www.airbnb.com.br/rooms/33507980?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-19&check_out=2023-10-24&source_impression_id=p3_1697667962_fUHWmMexRkKKbTbj&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$664"
"231","The Sun, from Barra, Wi-Fi","https://www.airbnb.com.br/rooms/41030181?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-26&check_out=2023-10-31&source_impression_id=p3_1697667962_O2AEMVkeXS2db80N&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$1.383"
"232","APARTAMENTO NA LAPA/SANTA TERESA (CENTRO DO RIO)","https://www.airbnb.com.br/rooms/562122897993492362?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-22&check_out=2023-10-27&source_impression_id=p3_1697667962_YRtdsrRb3Dw6d%2Bxh&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$510"
"233","Barra da Tijuca - Flat - Barra Primeira Classe - RJ B","https://www.airbnb.com.br/rooms/45215453?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-28&check_out=2023-11-02&source_impression_id=p3_1697667962_6EnibUcHdlpTRzPx&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$1.352"
"234","400 metros da Praia (Apartamento Inteiro)","https://www.airbnb.com.br/rooms/734682556725613228?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-20&check_out=2023-10-25&source_impression_id=p3_1697667962_wKfor3rHEjUKksTa&previous_page_section_name=1000&federated_search_id=4104f439-1fef-40ce-95d7-57118e3ea874","R$1.249"
"235","Estúdio Boho étnico","https://www.airbnb.com.br/rooms/866180470995921169?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-23&check_out=2023-10-28&source_impression_id=p3_1697668032_3vmOfjfpea8N6Yy4&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$1.163"
"236","Flat Aconchegante no Recreio","https://www.airbnb.com.br/rooms/560995210252854487?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-26&check_out=2023-10-31&source_impression_id=p3_1697668032_DGMG93%2B8vm6vGGXz&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$636"
"237","Lindo, aconchegante e pertinho do metrô!","https://www.airbnb.com.br/rooms/51580656?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-21&check_out=2023-10-26&source_impression_id=p3_1697668032_onyxEFZkAxxuszNp&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$544"
"238","BarraTijuca-2qts,praia, shoppings,Wi-Fi,ar,tv,lavad","https://www.airbnb.com.br/rooms/797830122360948821?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-19&check_out=2023-10-26&source_impression_id=p3_1697668032_IgId48dhss%2F22dg3&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$2.237"
"239","Excelente loft mobiliado Botafogo (Furnished Loft)","https://www.airbnb.com.br/rooms/11911914?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-11&check_out=2023-11-16&source_impression_id=p3_1697668032_YrdRmx6T%2Bn2IPiQI&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$925"
"240","Tranquilo e confortável!","https://www.airbnb.com.br/rooms/1000142193045276048?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-22&check_out=2023-10-27&source_impression_id=p3_1697668032_ISq6BYDNRkrguktU&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$367"
"241","Quarto de casal próximo ao metrô","https://www.airbnb.com.br/rooms/23461005?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-19&check_out=2023-10-24&source_impression_id=p3_1697668032_NZpWzseHUxARhtQq&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$687"
"242","Raridade Apartamento Flat próximo a Globo / Projac","https://www.airbnb.com.br/rooms/922846710884386811?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-19&check_out=2023-10-24&source_impression_id=p3_1697668032_b%2FyQ9X50IX%2FdkuH9&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$1.002"
"243","Studio Decorado LUXO Recreio RJ até 4Pessoas","https://www.airbnb.com.br/rooms/888288430719721861?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-20&check_out=2023-10-25&source_impression_id=p3_1697668032_tBl%2BNl7Atx1H%2BXPk&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$1.475"
"244","Midas Rio, apartamento 708","https://www.airbnb.com.br/rooms/46293699?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-19&check_out=2023-10-24&source_impression_id=p3_1697668032_7PHZ3JuAzEW0MKe6&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$1.048"
"245","Linda, apaixonante e bucólica Rua Laurinda","https://www.airbnb.com.br/rooms/988378596570591910?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-25&check_out=2023-10-30&source_impression_id=p3_1697668032_pRKrVr7btjHFcxeI&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$653"
"246","Apto para trabalho e lazer a 4 min do metrô","https://www.airbnb.com.br/rooms/908067133252071391?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-18&check_out=2023-10-23&source_impression_id=p3_1697668032_NTO42AJUDccT4fBv&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$1.452"
"247","Quarto Privativo 1, Centro RJ","https://www.airbnb.com.br/rooms/824835573761741262?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-22&check_out=2023-10-27&source_impression_id=p3_1697668032_CMIv7sE5JYS4gaw8&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$380"
"248","Apartamento Praia de Botafogo/RJ","https://www.airbnb.com.br/rooms/862493530243127340?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-26&check_out=2023-12-01&source_impression_id=p3_1697668032_SJoCodlByyTqRRfr&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$1.145"
"249","Happy Apartamento Térreo em Campo Grande","https://www.airbnb.com.br/rooms/46055353?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-18&check_out=2023-10-23&source_impression_id=p3_1697668032_PSzya1CXFWWP%2BhQk&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$624"
"250","Alugo quarto individual com banheiro na Freguesia","https://www.airbnb.com.br/rooms/666127878633328502?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-22&check_out=2023-10-27&source_impression_id=p3_1697668032_ftLkVHLu4q8byTfi&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$488"
"251","The Loft | Barra Sul ★ Meu & Seu Stay ★","https://www.airbnb.com.br/rooms/577578119079923002?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-24&check_out=2023-10-29&source_impression_id=p3_1697668032_tf2VNC%2BGctvi%2FQI3&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$1.452"
"252","Estadia padrão no Rio - Centro","https://www.airbnb.com.br/rooms/51662630?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-26&check_out=2023-10-31&source_impression_id=p3_1697668032_mgA52GqY4h6Xy4Rj&previous_page_section_name=1000&federated_search_id=10a194cd-7267-4e00-a269-dc733451fa5f","R$1.345"
